order,expected_use_time
13802,338.285
13803,465.5569
13804,981.6913
13805,5.446315
13806,362.79327
13807,359.452
13808,765.5802
13809,10.016027
13810,239.63435
13811,215.50525
13812,323.02573
13813,229.52435
13814,129.08485
13815,189.9932
13816,596.17004
13817,380.10663
13818,643.64703
13819,844.2786
13820,1106.7496
13821,232.20474
13822,359.47467
13823,279.17456
13824,849.47375
13825,402.8354
13826,513.6673
13827,432.69104
13828,734.56915
13829,291.88428
13830,444.3215
13831,541.2111
13832,893.1125
13833,84.00698
13834,639.76556
13835,479.8871
13836,857.2099
13837,26.60994
13838,392.90848
13839,288.14737
13840,1302.3477
13841,179.79076
13842,291.56052
13843,400.41354
13844,290.41016
13845,313.47983
13846,199.32751
13847,285.15573
13848,347.26816
13849,301.55557
13850,387.98715
13851,437.12512
13852,466.42462
13853,300.97168
13854,354.03864
13855,379.8891
13856,926.3007
13857,476.7486
13858,316.58664
13859,242.05617
13860,601.18195
13861,674.05786
13862,294.50662
13863,177.17413
13864,1071.4827
13865,265.19147
13866,595.1601
13867,363.84848
13868,345.26852
13869,380.93152
13870,384.882
13871,796.2225
13872,1118.6228
13873,526.57745
13874,242.6725
13875,450.65912
13876,431.02118
13877,199.06453
13878,590.6111
13879,127.074585
13880,155.77493
13881,19.235353
13882,265.69083
13883,87.82252
13884,251.68771
13885,236.28427
13886,452.75247
13887,55.14365
13888,634.73083
13889,290.92966
13890,1084.3322
13891,233.78311
13892,251.07057
13893,29.34014
13894,8.471517
13895,143.24248
13896,241.54822
13897,323.4258
13898,764.96
13899,103.60956
13900,198.53111
13901,544.8365
13902,338.25208
13903,357.30753
13904,834.6823
13905,49.44591
13906,696.3757
13907,400.12222
13908,853.1795
13909,122.356255
13910,305.38275
13911,324.37717
13912,776.8608
13913,348.95685
13914,563.2854
13915,541.92175
13916,740.6698
13917,74.907524
13918,319.70758
13919,353.73593
13920,240.47804
13921,561.34235
13922,504.91248
13923,26.988417
13924,194.26578
13925,185.63771
13926,360.2494
13927,39.630905
13928,552.7007
13929,369.75998
13930,923.0512
13931,54.481228
13932,625.89557
13933,299.40182
13934,1220.852
13935,227.34966
13936,708.2779
13937,436.2053
13938,1333.301
13939,10.7113
13940,707.8848
13941,511.34622
13942,1019.0994
13943,566.02454
13944,485.0222
13945,642.2815
13946,168.13742
13947,190.3995
13948,1181.2236
13949,358.66635
13950,196.99236
13951,423.66125
13952,373.1848
13953,305.59174
13954,819.5504
13955,366.278
13956,495.98306
13957,60.16766
13958,481.18692
13959,625.9603
13960,1227.7982
13961,51.616776
13962,564.165
13963,519.9828
13964,623.44525
13965,107.787674
13966,293.90363
13967,497.405
13968,552.2237
13969,318.51782
13970,522.1004
13971,372.87677
13972,1157.895
13973,369.64032
13974,258.2073
13975,289.82648
13976,369.506
13977,198.3733
13978,562.2151
13979,29.81643
13980,278.3306
13981,150.10551
13982,143.75734
13983,367.04926
13984,1223.9037
13985,34.901947
13986,531.6529
13987,427.06125
13988,867.2515
13989,104.29091
13990,418.02374
13991,314.6369
13992,227.3318
13993,194.95442
13994,628.1989
13995,253.81879
13996,27.79657
13997,265.80762
13998,169.10486
13999,320.65604
14000,746.7087
14001,409.3803
14002,580.76733
14003,161.01787
14004,475.69965
14005,526.79816
14006,400.10458
14007,472.88742
14008,1099.3204
14009,55.87456
14010,225.27463
14011,46.864132
14012,783.7268
14013,163.29771
14014,512.99347
14015,427.92667
14016,1089.7184
14017,74.55681
14018,892.965
14019,545.7632
14020,576.94165
14021,546.04095
14022,706.3181
14023,288.4091
14024,521.14355
14025,128.07896
14026,370.73474
14027,187.78516
14028,1189.6106
14029,-17.933123
14030,305.87708
14031,180.49908
14032,190.52698
14033,724.2138
14034,359.9557
14035,95.55989
14036,534.4347
14037,505.22412
14038,739.1521
14039,50.03329
14040,429.5958
14041,371.97327
14042,731.3603
14043,431.34283
14044,325.2951
14045,406.38318
14046,855.9244
14047,341.12152
14048,419.41846
14049,257.91205
14050,468.7875
14051,38.02095
14052,441.57217
14053,134.98273
14054,1017.45166
14055,45.92744
14056,453.78125
14057,109.517365
14058,718.80536
14059,33.973694
14060,151.38582
14061,79.09646
14062,358.72177
14063,257.92746
14064,242.5648
14065,463.299
14066,354.23935
14067,62.127167
14068,433.70032
14069,218.98593
14070,211.1315
14071,595.5301
14072,678.0071
14073,531.83014
14074,1026.0875
14075,46.872456
14076,314.6475
14077,123.62001
14078,265.61115
14079,830.1959
14080,634.3721
14081,623.36786
14082,703.3011
14083,42.269325
14084,391.34158
14085,198.85829
14086,498.16583
14087,325.62817
14088,823.46545
14089,740.1019
14090,491.51013
14091,468.1474
14092,861.21533
14093,790.01654
14094,459.66928
14095,34.56092
14096,52.62822
14097,241.50542
14098,94.97201
14099,677.12537
14100,449.34256
14101,30.561335
14102,380.38376
14103,700.4188
14104,638.6554
14105,229.13197
14106,611.56616
14107,403.06903
14108,230.18764
14109,6.5204186
14110,-10.054918
14111,281.4141
14112,434.89816
14113,514.0194
14114,629.5497
14115,363.04605
14116,563.42426
14117,361.4178
14118,546.4378
14119,44.381577
14120,377.84872
14121,26.634388
14122,841.9713
14123,32.789906
14124,282.62363
14125,225.21747
14126,118.56038
14127,483.18842
14128,720.294
14129,73.65177
14130,266.49677
14131,352.24173
14132,829.192
14133,260.219
14134,647.81165
14135,233.47969
14136,96.0151
14137,385.19025
14138,424.1255
14139,202.01074
14140,227.86124
14141,487.6938
14142,975.4044
14143,102.89838
14144,8.924641
14145,278.9172
14146,399.12683
14147,384.6406
14148,587.69916
14149,852.09875
14150,1090.33
14151,909.1677
14152,890.7019
14153,263.7259
14154,714.08777
14155,405.8714
14156,238.88048
14157,55.516975
14158,399.25708
14159,561.09625
14160,388.26996
14161,62.47588
14162,216.28622
14163,404.4816
14164,556.6527
14165,471.62814
14166,468.46088
14167,476.9141
14168,383.69354
14169,552.8092
14170,471.22943
14171,102.28354
14172,687.35785
14173,781.55597
14174,1062.9055
14175,257.15915
14176,230.2249
14177,369.3852
14178,843.9404
14179,256.25778
14180,827.0215
14181,310.49304
14182,844.6914
14183,317.76263
14184,550.905
14185,400.2688
14186,414.2783
14187,621.9495
14188,690.0562
14189,154.47116
14190,354.52905
14191,612.6384
14192,682.8906
14193,112.80875
14194,386.59555
14195,365.14478
14196,630.24725
14197,255.77682
14198,221.936
14199,362.8844
14200,402.6451
14201,14.4343605
14202,326.37653
14203,221.79025
14204,574.5776
14205,322.32245
14206,396.44995
14207,170.55106
14208,847.0351
14209,303.26868
14210,576.8835
14211,809.7935
14212,1511.257
14213,153.18
14214,127.65764
14215,414.9774
14216,312.73077
14217,237.91055
14218,1054.6277
14219,401.785
14220,521.09735
14221,552.8011
14222,891.5262
14223,363.1923
14224,454.22452
14225,395.373
14226,490.33038
14227,14.317164
14228,455.25504
14229,228.15778
14230,620.22906
14231,34.2122
14232,30.806145
14233,30.204329
14234,28.892529
14235,539.13715
14236,344.21838
14237,279.5178
14238,118.05589
14239,144.77953
14240,897.3094
14241,335.6232
14242,381.16476
14243,287.78668
14244,740.0187
14245,221.57951
14246,313.14624
14247,47.440685
14248,208.99673
14249,213.41173
14250,105.74284
14251,17.593842
14252,371.62646
14253,194.37143
14254,731.173
14255,29.906317
14256,117.064285
14257,99.21407
14258,251.76122
14259,468.60294
14260,413.7716
14261,251.09175
14262,350.98285
14263,223.60854
14264,733.5811
14265,81.73401
14266,187.23691
14267,501.74203
14268,313.59903
14269,364.6322
14270,890.41174
14271,276.21375
14272,517.74457
14273,218.1659
14274,198.58012
14275,480.34552
14276,123.48864
14277,460.54883
14278,843.83453
14279,98.35329
14280,249.80013
14281,320.08984
14282,396.96082
14283,383.845
14284,383.89505
14285,234.31036
14286,294.86615
14287,421.357
14288,405.7244
14289,272.1789
14290,206.84627
14291,494.01584
14292,358.52417
14293,690.8225
14294,892.5558
14295,422.50293
14296,566.06854
14297,366.93417
14298,395.28897
14299,267.03513
14300,88.6693
14301,271.41956
14302,429.63782
14303,291.5494
14304,137.74261
14305,375.76688
14306,1107.9844
14307,252.59116
14308,400.72803
14309,207.24521
14310,804.4707
14311,554.1953
14312,800.8652
14313,176.00052
14314,334.71115
14315,271.75296
14316,988.4893
14317,79.45552
14318,127.39756
14319,503.62906
14320,266.7689
14321,290.11105
14322,309.7679
14323,366.6374
14324,-12.778096
14325,563.0155
14326,553.5113
14327,786.9829
14328,834.6022
14329,446.5663
14330,190.60463
14331,661.84094
14332,469.10266
14333,459.2893
14334,722.30023
14335,411.82007
14336,526.0824
14337,485.92633
14338,434.84326
14339,88.84729
14340,259.89713
14341,252.85391
14342,601.92255
14343,300.36667
14344,305.7444
14345,425.7175
14346,159.0265
14347,314.5962
14348,452.91046
14349,500.90118
14350,327.78845
14351,44.633217
14352,45.91952
14353,523.0831
14354,234.7106
14355,614.1494
14356,909.8128
14357,403.1474
14358,437.95642
14359,428.1146
14360,406.36713
14361,295.95392
14362,519.5701
14363,388.43298
14364,245.8373
14365,521.4667
14366,314.97443
14367,322.6267
14368,1132.7529
14369,234.78021
14370,220.5986
14371,752.7047
14372,763.17786
14373,440.05075
14374,336.3931
14375,433.12845
14376,925.857
14377,659.2071
14378,1112.5448
14379,299.02374
14380,894.5967
14381,27.4537
14382,275.53345
14383,492.228
14384,861.00214
14385,373.41144
14386,389.59192
14387,13.377339
14388,400.81952
14389,363.52386
14390,1105.0173
14391,575.077
14392,481.70224
14393,294.4478
14394,1243.538
14395,563.302
14396,163.77856
14397,1325.8871
14398,620.78937
14399,607.5106
14400,1160.6862
14401,445.85126
14402,308.34097
14403,584.1249
14404,698.8693
14405,19.82955
14406,55.418884
14407,490.97934
14408,489.5871
14409,719.42365
14410,1768.7461
14411,432.51834
14412,542.7746
14413,175.09576
14414,280.96808
14415,628.6172
14416,245.43047
14417,400.85873
14418,260.2863
14419,306.10904
14420,456.7291
14421,550.10333
14422,669.5546
14423,69.524704
14424,199.02606
14425,636.01227
14426,463.877
14427,365.7758
14428,355.30246
14429,484.5642
14430,233.02422
14431,189.36371
14432,562.69495
14433,380.78397
14434,491.24838
14435,265.9856
14436,221.84584
14437,392.26395
14438,347.55905
14439,415.02762
14440,757.4185
14441,335.94055
14442,354.00467
14443,381.64468
14444,482.7792
14445,406.80807
14446,233.08133
14447,326.73563
14448,322.94827
14449,515.05554
14450,503.98245
14451,418.7101
14452,259.6311
14453,528.4821
14454,1165.3091
14455,442.0032
14456,215.82166
14457,311.22644
14458,280.66345
14459,280.1793
14460,844.03424
14461,341.1604
14462,280.29254
14463,351.17578
14464,543.8698
14465,347.19135
14466,444.6632
14467,411.87723
14468,190.43213
14469,267.0193
14470,342.41324
14471,327.24658
14472,471.28058
14473,283.7113
14474,319.3816
14475,237.00136
14476,641.15674
14477,398.51175
14478,620.0051
14479,35.973698
14480,52.00711
14481,470.15775
14482,819.96484
14483,416.4232
14484,587.2324
14485,65.13539
14486,333.07733
14487,153.49078
14488,568.72156
14489,266.7297
14490,54.58978
14491,51.42842
14492,42.094105
14493,275.95456
14494,8.463657
14495,18.777803
14496,506.09506
14497,354.81363
14498,587.85095
14499,370.86462
14500,511.18954
14501,374.14145
14502,524.75226
14503,547.2232
14504,599.96985
14505,327.54352
14506,497.23508
14507,308.04395
14508,888.3653
14509,58.92064
14510,463.26758
14511,433.12173
14512,704.1769
14513,418.97748
14514,536.67096
14515,347.64142
14516,333.58856
14517,258.0695
14518,795.52795
14519,302.53613
14520,172.14499
14521,291.36078
14522,245.87134
14523,301.88794
14524,703.6281
14525,370.61563
14526,202.62654
14527,285.99274
14528,404.93445
14529,162.69379
14530,310.0211
14531,352.54163
14532,277.302
14533,589.08765
14534,1279.1746
14535,418.8261
14536,496.13666
14537,243.24524
14538,843.21436
14539,68.08637
14540,356.71432
14541,360.57672
14542,370.3574
14543,-51.234272
14544,596.1652
14545,379.21292
14546,275.2032
14547,276.45566
14548,784.8285
14549,375.74533
14550,298.95236
14551,428.39813
14552,455.3724
14553,526.351
14554,554.2764
14555,299.45596
14556,235.48506
14557,277.43698
14558,560.522
14559,373.49872
14560,669.42957
14561,10.69816
14562,19.315832
14563,127.49226
14564,305.38904
14565,57.078426
14566,407.82297
14567,327.8345
14568,305.87488
14569,305.85065
14570,122.10506
14571,457.02267
14572,433.92813
14573,11.319189
14574,59.86464
14575,322.4341
14576,428.94684
14577,450.0066
14578,979.85754
14579,581.10767
14580,445.55856
14581,366.56223
14582,572.7696
14583,171.17719
14584,458.02792
14585,500.75113
14586,1035.9972
14587,387.12567
14588,331.40048
14589,276.93387
14590,652.22766
14591,75.196335
14592,418.7093
14593,358.68463
14594,529.95306
14595,301.79782
14596,592.14746
14597,442.99896
14598,483.07382
14599,180.94937
14600,342.4853
14601,278.59085
14602,238.1284
14603,151.13576
14604,746.7639
14605,306.46634
14606,235.20457
14607,306.38522
14608,339.56097
14609,344.7125
14610,404.4844
14611,512.44257
14612,1649.9689
14613,298.86142
14614,257.47864
14615,337.55057
14616,407.84305
14617,337.01572
14618,1231.4404
14619,13.761514
14620,333.7785
14621,438.18893
14622,222.23524
14623,695.04816
14624,364.14276
14625,415.23926
14626,740.53107
14627,338.10016
14628,449.76297
14629,755.57776
14630,513.19293
14631,311.64572
14632,587.5818
14633,228.67844
14634,516.3941
14635,108.9824
14636,568.6636
14637,289.69247
14638,379.08655
14639,278.19678
14640,380.20297
14641,318.66525
14642,488.8635
14643,810.13965
14644,591.6745
14645,259.5065
14646,362.1874
14647,78.75127
14648,243.79468
14649,216.94756
14650,438.9181
14651,545.85754
14652,589.94867
14653,310.90756
14654,465.93167
14655,362.54114
14656,1067.6056
14657,462.13162
14658,413.8183
14659,296.85645
14660,536.6734
14661,325.28662
14662,214.26009
14663,295.40628
14664,587.37744
14665,-16.310888
14666,421.16092
14667,290.8291
14668,722.6977
14669,78.78881
14670,423.0325
14671,218.06677
14672,679.59607
14673,206.9155
14674,182.31468
14675,389.69897
14676,64.96941
14677,320.16696
14678,188.68721
14679,491.0926
14680,670.91547
14681,355.74036
14682,585.8286
14683,730.34424
14684,916.74475
14685,442.44745
14686,407.7908
14687,299.00058
14688,724.2927
14689,187.82019
14690,255.54831
14691,29.853775
14692,662.20514
14693,460.34406
14694,456.55173
14695,54.277267
14696,755.99023
14697,260.1048
14698,661.3581
14699,32.754112
14700,312.7978
14701,421.51346
14702,368.95392
14703,333.48154
14704,576.969
14705,265.50858
14706,667.15436
14707,812.00256
14708,648.7079
14709,411.87445
14710,458.74283
14711,66.22676
14712,679.4368
14713,265.8623
14714,757.22876
14715,228.5965
14716,350.8139
14717,375.48407
14718,554.47327
14719,389.38672
14720,292.6962
14721,477.43552
14722,709.19763
14723,571.6696
14724,348.7173
14725,205.0755
14726,486.2831
14727,341.2968
14728,589.364
14729,565.58276
14730,704.67706
14731,465.93564
14732,323.12692
14733,825.4067
14734,542.99286
14735,503.22296
14736,513.57526
14737,380.2125
14738,739.5209
14739,438.45715
14740,437.43365
14741,389.34595
14742,677.36865
14743,313.61356
14744,600.42725
14745,570.25397
14746,545.9044
14747,671.9573
14748,537.35046
14749,119.28551
14750,308.17166
14751,239.44174
14752,469.41165
14753,659.708
14754,716.15344
14755,390.5739
14756,397.8241
14757,505.9498
14758,817.28754
14759,42.436768
14760,12.544302
14761,442.2587
14762,471.6157
14763,501.92056
14764,627.2146
14765,490.31882
14766,680.93036
14767,341.3341
14768,726.6079
14769,696.4147
14770,916.3152
14771,455.9421
14772,502.9624
14773,520.8264
14774,1058.4564
14775,108.65893
14776,388.26343
14777,418.03763
14778,500.75073
14779,534.324
14780,709.8716
14781,295.3123
14782,855.1274
14783,49.531536
14784,238.65942
14785,349.76498
14786,570.2416
14787,448.91937
14788,392.09738
14789,505.95197
14790,42.6954
14791,483.3243
14792,1013.78357
14793,535.8789
14794,75.16679
14795,495.40332
14796,536.7638
14797,239.86615
14798,910.00653
14799,485.64825
14800,866.1709
14801,118.81856
14802,297.7976
14803,720.12854
14804,577.54675
14805,214.66666
14806,523.13617
14807,1246.8842
14808,817.1852
14809,45.51128
14810,499.03076
14811,243.52223
14812,690.6988
14813,462.75137
14814,858.4971
14815,109.689575
14816,65.61279
14817,354.94855
14818,509.794
14819,494.10217
14820,828.1103
14821,413.1104
14822,748.8224
14823,367.8446
14824,575.55164
14825,309.2657
14826,738.9769
14827,107.76249
14828,213.11328
14829,398.2732
14830,606.5119
14831,334.78107
14832,732.41876
14833,489.4946
14834,482.20544
14835,247.80736
14836,448.3999
14837,446.41086
14838,333.32123
14839,29.030396
14840,561.96655
14841,849.8592
14842,753.24994
14843,394.60577
14844,464.7769
14845,827.3298
14846,548.4471
14847,327.7807
14848,474.77872
14849,507.35312
14850,414.81827
14851,591.2066
14852,347.4908
14853,382.0714
14854,266.72885
14855,150.7677
14856,655.7046
14857,46.249134
14858,68.468025
14859,441.47763
14860,307.05246
14861,449.8159
14862,352.8442
14863,640.0165
14864,671.4737
14865,501.9054
14866,420.2867
14867,95.59718
14868,599.9882
14869,216.32332
14870,523.5124
14871,297.6343
14872,520.04224
14873,603.3105
14874,881.5116
14875,520.25385
14876,436.86182
14877,268.32922
14878,833.37103
14879,22.82233
14880,498.11862
14881,308.73853
14882,191.96237
14883,751.7482
14884,832.9897
14885,72.67197
14886,254.43521
14887,431.00632
14888,728.8098
14889,116.28159
14890,452.02646
14891,345.4802
14892,360.44455
14893,610.26404
14894,677.46246
14895,313.81134
14896,428.1506
14897,406.32715
14898,419.61484
14899,711.12354
14900,771.7897
14901,557.6801
14902,516.4861
14903,640.7736
14904,631.7046
14905,3.292808
14906,510.65253
14907,439.6372
14908,802.10876
14909,571.19055
14910,681.96716
14911,-42.598156
14912,252.02165
14913,696.4023
14914,737.1014
14915,308.9587
14916,282.94662
14917,233.97507
14918,706.0078
14919,244.26593
14920,363.60986
14921,325.414
14922,468.668
14923,234.2638
14924,289.1873
14925,421.82806
14926,596.6962
14927,475.82602
14928,640.6503
14929,356.96304
14930,383.46335
14931,457.699
14932,855.25867
14933,535.82855
14934,544.9139
14935,243.3474
14936,251.30278
14937,324.0401
14938,89.13807
14939,419.6935
14940,465.89154
14941,-13.756477
14942,144.43857
14943,246.96095
14944,856.874
14945,462.04663
14946,546.14954
14947,146.682
14948,777.79517
14949,29.023304
14950,349.61105
14951,412.05902
14952,463.1243
14953,333.25018
14954,235.1768
14955,208.54732
14956,698.6969
14957,486.76385
14958,448.73492
14959,586.3269
14960,506.80524
14961,290.19855
14962,316.03464
14963,321.41635
14964,787.9711
14965,84.55631
14966,20.280745
14967,265.7391
14968,309.10907
14969,234.77104
14970,224.20024
14971,65.931145
14972,850.9611
14973,313.02158
14974,323.0213
14975,309.80048
14976,475.28458
14977,151.49568
14978,1023.8807
14979,267.6052
14980,249.1368
14981,491.2053
14982,572.11755
14983,2.1510851
14984,47.71376
14985,69.763275
14986,294.01764
14987,237.41768
14988,279.75085
14989,325.08786
14990,549.3257
14991,123.660446
14992,360.09033
14993,102.93149
14994,91.90151
14995,290.16412
14996,358.8831
14997,499.10986
14998,405.677
14999,913.43286
15000,1216.4635
15001,284.0664
15002,871.5681
15003,1825.0178
15004,502.8764
15005,335.59766
15006,1960.9883
15007,115.17384
15008,243.95544
15009,449.57236
15010,704.0686
15011,351.2721
15012,1027.4569
15013,35.540974
15014,78.20321
15015,222.30984
15016,149.96515
15017,246.88858
15018,303.82355
15019,29.42414
15020,270.3157
15021,332.64755
15022,561.88824
15023,126.86479
15024,498.15152
15025,124.289024
15026,610.11597
15027,146.27701
15028,486.9525
15029,464.23306
15030,534.93427
15031,403.40448
15032,771.76874
15033,254.20197
15034,212.4177
15035,518.57733
15036,399.3889
15037,529.5534
15038,952.9981
15039,361.43546
15040,669.2955
15041,452.42206
15042,374.1803
15043,220.42085
15044,371.56757
15045,318.32306
15046,467.23596
15047,176.68962
15048,387.78522
15049,149.26802
15050,69.116486
15051,177.56276
15052,248.46187
15053,227.70175
15054,497.148
15055,143.23485
15056,460.86493
15057,230.38213
15058,553.4291
15059,280.75894
15060,538.4914
15061,206.24785
15062,205.57916
15063,197.26442
15064,168.0381
15065,344.1537
15066,484.77078
15067,274.47278
15068,366.78012
15069,339.66913
15070,639.4215
15071,215.99309
15072,550.6943
15073,270.40717
15074,526.5235
15075,28.494164
15076,294.73352
15077,614.8131
15078,762.2744
15079,419.3931
15080,603.09766
15081,372.26526
15082,300.46304
15083,419.78604
15084,635.943
15085,463.55493
15086,567.07074
15087,135.60155
15088,381.3108
15089,483.9667
15090,1086.7573
15091,451.4312
15092,284.95822
15093,177.02902
15094,346.20993
15095,327.1393
15096,470.93152
15097,380.46463
15098,934.9764
15099,222.52419
15100,154.95627
15101,490.6497
15102,290.9048
15103,742.3517
15104,380.15125
15105,428.84995
15106,413.3599
15107,492.10583
15108,1196.7598
15109,281.91876
15110,142.89615
15111,336.08792
15112,421.55856
15113,481.5751
15114,994.65485
15115,221.95064
15116,148.31122
15117,217.89955
15118,293.6929
15119,301.1167
15120,441.72824
15121,238.99077
15122,634.9207
15123,3.7579806
15124,393.39963
15125,331.72977
15126,1299.5172
15127,262.38858
15128,148.87782
15129,430.54272
15130,244.59659
15131,259.34308
15132,333.0597
15133,19.405973
15134,830.8696
15135,193.94511
15136,366.82745
15137,558.12915
15138,377.36542
15139,420.41064
15140,666.63196
15141,384.89542
15142,626.32733
15143,156.72884
15144,394.84927
15145,631.25726
15146,393.6803
15147,227.99016
15148,716.43665
15149,8.786202
15150,281.7466
15151,178.27592
15152,457.77103
15153,293.70306
15154,411.77277
15155,356.42822
15156,628.78534
15157,375.40967
15158,121.99757
15159,439.8567
15160,851.18054
15161,335.49014
15162,306.20312
15163,905.43054
15164,1241.2821
15165,503.93475
15166,525.2685
15167,389.41867
15168,979.2784
15169,215.43324
15170,534.25244
15171,337.09213
15172,355.65216
15173,446.75363
15174,758.5595
15175,14.876631
15176,394.27847
15177,737.86566
15178,628.5707
15179,36.948452
15180,327.2726
15181,272.42456
15182,264.40613
15183,416.25797
15184,1002.3823
15185,357.5117
15186,36.980064
15187,488.72876
15188,23.728813
15189,425.86136
15190,764.85754
15191,298.288
15192,224.92696
15193,277.38055
15194,472.31656
15195,184.41104
15196,297.58365
15197,477.02023
15198,659.99054
15199,451.63284
15200,370.10233
15201,387.03476
15202,1139.1467
15203,219.36008
15204,292.34137
15205,1020.70386
15206,323.9744
15207,335.2865
15208,752.0407
15209,352.3311
15210,522.9645
15211,605.93085
15212,762.0574
15213,47.434196
15214,458.1213
15215,235.28113
15216,1013.9371
15217,109.886154
15218,338.4556
15219,517.4324
15220,402.45444
15221,400.16077
15222,710.28674
15223,499.0243
15224,466.51834
15225,68.56272
15226,954.9981
15227,20.660217
15228,523.2769
15229,392.2115
15230,855.0967
15231,16.722397
15232,551.50555
15233,260.08752
15234,582.254
15235,297.72922
15236,308.47086
15237,333.3896
15238,1375.8558
15239,188.98877
15240,73.60244
15241,338.57837
15242,188.95374
15243,515.6205
15244,642.92914
15245,259.88525
15246,328.94394
15247,104.688576
15248,665.9901
15249,304.0437
15250,370.5118
15251,367.64087
15252,468.98358
15253,329.14157
15254,279.26547
15255,24.319809
15256,271.84647
15257,374.71097
15258,632.4905
15259,475.52502
15260,392.21942
15261,167.56303
15262,378.39984
15263,344.8735
15264,243.8919
15265,169.49687
15266,420.36475
15267,24.920816
15268,114.140175
15269,196.06746
15270,358.7858
15271,99.275734
15272,748.663
15273,463.00644
15274,419.2931
15275,184.43158
15276,390.3112
15277,251.84244
15278,309.4615
15279,96.83959
15280,681.41394
15281,484.6686
15282,94.17233
15283,443.68018
15284,342.1098
15285,304.60733
15286,1272.0712
15287,389.5111
15288,434.68927
15289,645.44055
15290,468.63193
15291,48.505127
15292,272.27805
15293,246.95935
15294,641.0244
15295,437.78436
15296,507.6862
15297,549.8155
15298,148.67258
15299,176.79124
15300,470.10193
15301,491.12238
15302,960.9136
15303,207.77422
15304,830.42224
15305,313.64413
15306,335.20227
15307,400.68958
15308,261.874
15309,435.3207
15310,661.0662
15311,496.93222
15312,740.9677
15313,690.9146
15314,976.0682
15315,308.6523
15316,335.3032
15317,399.70746
15318,664.74994
15319,393.93857
15320,476.526
15321,340.2041
15322,553.91516
15323,181.41237
15324,489.57642
15325,327.31546
15326,480.31244
15327,325.95374
15328,393.0562
15329,315.9743
15330,481.1277
15331,302.9927
15332,580.02936
15333,22.11292
15334,111.31504
15335,405.66205
15336,532.1263
15337,175.53711
15338,299.7784
15339,459.72482
15340,507.6929
15341,446.17
15342,289.01196
15343,163.381
15344,220.1607
15345,295.458
15346,305.13196
15347,209.55806
15348,505.8805
15349,191.20895
15350,259.91577
15351,444.7068
15352,505.55942
15353,256.9529
15354,711.53253
15355,151.44939
15356,321.19675
15357,319.99933
15358,836.0313
15359,302.46588
15360,438.60632
15361,301.5942
15362,489.84476
15363,349.0934
15364,463.9225
15365,115.70669
15366,303.79422
15367,446.4437
15368,822.2779
15369,307.25232
15370,75.13348
15371,189.81139
15372,363.7541
15373,243.27058
15374,288.4978
15375,289.92984
15376,766.50525
15377,284.37552
15378,315.94223
15379,329.2572
15380,486.55286
15381,203.77481
15382,434.93683
15383,575.2603
15384,475.97968
15385,182.99196
15386,238.38673
15387,489.48325
15388,676.87634
15389,251.95497
15390,190.54404
15391,784.3306
15392,656.1627
15393,36.72912
15394,84.64538
15395,39.077465
15396,1009.5153
15397,278.44974
15398,732.2547
15399,371.3704
15400,23.611797
15401,588.9267
15402,394.49255
15403,696.3431
15404,203.0655
15405,202.88553
15406,404.88132
15407,622.6389
15408,1160.6354
15409,309.3931
15410,612.37177
15411,185.32999
15412,926.5832
15413,473.92438
15414,550.0233
15415,234.27281
15416,1026.2235
15417,23.92607
15418,462.7079
15419,36.7044
15420,1029.4755
15421,275.90402
15422,340.23953
15423,736.2754
15424,720.3896
15425,291.06744
15426,528.9584
15427,242.48473
15428,223.01488
15429,542.02924
15430,1344.5931
15431,178.7685
15432,112.44151
15433,176.38957
15434,119.05389
15435,256.89267
15436,161.28775
15437,328.9379
15438,355.5618
15439,222.97041
15440,171.91443
15441,341.85657
15442,586.8579
15443,369.80713
15444,1114.2317
15445,267.53668
15446,413.83188
15447,552.0526
15448,556.39954
15449,12.535575
15450,210.62311
15451,214.45682
15452,447.94308
15453,495.32172
15454,535.6517
15455,353.2329
15456,253.03094
15457,135.21352
15458,345.53183
15459,301.14536
15460,660.7123
15461,162.0721
15462,473.5856
15463,730.6162
15464,1073.4789
15465,64.07259
15466,327.55396
15467,142.46848
15468,13.445612
15469,367.579
15470,410.37482
15471,304.2239
15472,332.26956
15473,214.24817
15474,882.99414
15475,61.58145
15476,66.9547
15477,356.75778
15478,356.85278
15479,387.7484
15480,356.7551
15481,305.29498
15482,301.8469
15483,175.66217
15484,409.32358
15485,466.7545
15486,1280.3477
15487,198.84654
15488,511.80502
15489,659.80566
15490,759.6254
15491,77.88565
15492,356.72818
15493,711.45233
15494,846.6217
15495,145.32364
15496,510.39642
15497,248.25511
15498,860.725
15499,417.95154
15500,435.3858
15501,451.6308
15502,1003.43616
15503,349.50024
15504,610.924
15505,369.70386
15506,302.76743
15507,626.2578
15508,883.8808
15509,487.734
15510,404.9886
15511,1019.249
15512,622.94354
15513,355.10596
15514,404.35916
15515,565.5248
15516,679.38416
15517,288.53876
15518,237.6101
15519,384.9935
15520,377.09067
15521,172.57208
15522,311.22147
15523,450.98065
15524,772.65295
15525,414.22723
15526,661.7295
15527,1129.4208
15528,889.10803
15529,252.98804
15530,251.73126
15531,802.1987
15532,533.9158
15533,363.98242
15534,779.4144
15535,182.36452
15536,163.55388
15537,364.88754
15538,433.20236
15539,660.6968
15540,563.28326
15541,376.91302
15542,396.641
15543,375.83118
15544,721.2406
15545,97.8504
15546,207.53345
15547,168.47318
15548,170.6286
